Type,Comment,Predicted Label
multi_line,Creates a new instance  @param attributes attributes,RELEVANT
multi_line,Copyright (c) 2016 Helmut Neemann Use of this source code is governed by the GPL v3 license that can be found in the LICENSE file.,COPYRIGHT
multi_line,The subtractors description,RELEVANT
multi_line,Creates a new instance  @param attributes the attributes,RELEVANT
single_line,"Let Java set the initial seed so that different values are generated each simulation,",,RELEVANT
single_line,unless a specific seed is set by the user later on.,,RELEVANT
single_line,First update seed,,RELEVANT
single_line,Then value. This keeps the component well defined in case both 'set' and 'next' inputs are set.,,RELEVANT
single_line,Note: could separate bit count for seed input & value output,,RELEVANT
multi_line,Copyright (c) 2021 Helmut Neemann. Use of this source code is governed by the GPL v3 license that can be found in the LICENSE file.,COPYRIGHT
multi_line,Creates a random number using the Java Random class.,RELEVANT
multi_line,The element type description,RELEVANT
multi_line,Creates a new instance  @param attributes the elements attributes,RELEVANT
single_line,has no real nodes! Is just wiring,,RELEVANT
multi_line,Copyright (c) 2017 Helmut Neemann Use of this source code is governed by the GPL v3 license that can be found in the LICENSE file.,COPYRIGHT
multi_line,Sign extension component. Is not a node because it is just a special kind of wiring.,RELEVANT
multi_line,Description of the sign extend component.,RELEVANT
multi_line,creates a new instance  @param attr the components attributes,RELEVANT
single_line,make the remainder positive,,RELEVANT
multi_line,Copyright (c) 2018 Helmut Neemann Use of this source code is governed by the GPL v3 license that can be found in the LICENSE file.,COPYRIGHT
multi_line,A divider,RELEVANT
multi_line,The dividers description,RELEVANT
multi_line,Creates a new instance  @param attributes the attributes,RELEVANT
multi_line,"Copyright (c) 2016 Helmut Neemann, Rüdiger Heintz Use of this source code is governed by the GPL v3 license that can be found in the LICENSE file.",COPYRIGHT
multi_line,the barrel shifter mode,RELEVANT
multi_line,logical shift,RELEVANT
multi_line,rotate,RELEVANT
multi_line,arithmetic shift,RELEVANT
multi_line,Copyright (c) 2016 Helmut Neemann Use of this source code is governed by the GPL v3 license that can be found in the LICENSE file.,COPYRIGHT
multi_line,A comparator,RELEVANT
multi_line,The comparators description,RELEVANT
multi_line,Create a new instance  @param attributes the attributes,RELEVANT
single_line,used to avoid strange error conditions. The init method throws the exception,,RELEVANT
multi_line,Copyright (c) 2016 Helmut Neemann Use of this source code is governed by the GPL v3 license that can be found in the LICENSE file.,COPYRIGHT
multi_line,A multiplier,RELEVANT
multi_line,The multiplier description,RELEVANT
multi_line,Creates a new instance  @param attributes the attributes,RELEVANT
multi_line,Copyright (c) 2016 Helmut Neemann Use of this source code is governed by the GPL v3 license that can be found in the LICENSE file.,COPYRIGHT
multi_line,A event fired by the model,RELEVANT
multi_line,Is fired after the model had became stable after first stabilization.,RELEVANT
multi_line,The model has stopped.,RELEVANT
multi_line,The model has stopped and the CLOSED event was fired.,RELEVANT
multi_line,"Is fired if the model had performed a full step. This means a change is propagated through all nodes, and the model has become stable again.",RELEVANT
multi_line,Fast run is started.,RELEVANT
multi_line,Fast run timeout has occurred.,RELEVANT
multi_line,A break is detected.,RELEVANT
multi_line,"Is fired if a micro step is calculated. This means the aktual nodes are calculated, but not the effected nodes.",RELEVANT
multi_line,Is fired in case a burn check needs to be done without the change of a gate. Can happen if inputs are connected directly.,RELEVANT
multi_line,Used to notify an error,RELEVANT
multi_line,Copyright (c) 2016 Helmut Neemann Use of this source code is governed by the GPL v3 license that can be found in the LICENSE file.,COPYRIGHT
multi_line,"This class performs a speed test to determine how fast the model can run. Gives only a rough estimation. Speed depends also on overall system load, garbage collector and so on.",RELEVANT
multi_line,Creates a new Speed test instance  @param model the model to measure,RELEVANT
multi_line,Calculates and returns the maximal frequency in Hz  @return the maximal frequency in Hz @throws NodeException NodeException,RELEVANT
multi_line,Copyright (c) 2016 Helmut Neemann Use of this source code is governed by the GPL v3 license that can be found in the LICENSE file.,COPYRIGHT
multi_line,"One instance for an element, so there is only one ElementTypeDescription for an AND. Regardless of how many of these elements are used in the circuit. It has the possibility to create a concrete element by using the given factory",RELEVANT
multi_line,Creates a new ElementTypeDescription  @param clazz     the elements class @param inputPins names of the input signals,RELEVANT
multi_line,Creates a new ElementTypeDescription  @param name      name of this element @param clazz     the elements class @param inputPins names of the input signals,RELEVANT
multi_line,Creates a new ElementTypeDescription  @param name           name of this element @param elementFactory factory used to create the element @param inputPins      names of the input signals,RELEVANT
multi_line,Sets the factory to create elements.  @param elementFactory the factory,RELEVANT
multi_line,"Returns a short name which should be used to draw on the shape. If not set, the elements name is used instead.  @return the shortname",RELEVANT
multi_line,@return the language key pin prefix,RELEVANT
multi_line,@return returns the translated element name,RELEVANT
multi_line,Sets a short name which should be used to draw it on the shape.  @param shortName the short name @return this for call chaining,RELEVANT
multi_line,"Returns a description of this element. If no description is set, the name is returned  @param elementAttributes the elements attributes @return the description",RELEVANT
multi_line,Adds an attribute to this Part. Should be one of the constants in AttributeKey.  @param key     the key @param <VALUE> type of the value beloging to the key @return this for call chaining @see Keys,RELEVANT
multi_line,Used to flag this elements as supporting hdl export  @return this for chained calls,RELEVANT
multi_line,@return true if the element supports export to HDL.,RELEVANT
multi_line,Returns the list of attributes which are used by this element.  @return the list of attributes,RELEVANT
multi_line,The name of this element. The name needs to be unique.  @return the name,RELEVANT
multi_line,"Returns the description of the inputs which are needed by this element. If you need a list of outputs names you can create a element using <code>createElement()</code> and request the outputs by calling the elements <code>getOutputs()</code> method. The you get an array of <code>ObservableName</code>s, and <code>ObservableName</code> has a field <code>name</code>. Or call the getOutputDescription method.  @param elementAttributes the elements attributes @return the list of input descriptions @throws NodeException NodeException",RELEVANT
multi_line,Returns the output pin descriptions of this element.  @param elementAttributes the elements attributes @return the list of input descriptions @throws PinException PinException,RELEVANT
multi_line,Creates a element of this type  @param elementAttributes the elements attributes @return the Part instance,RELEVANT
multi_line,Returns true if this description contains the given key  @param key the key @return true if this description contains the given key,RELEVANT
multi_line,Returns the input with the given number or null if it does not exist  @param i input number @return the inputs description,RELEVANT
multi_line,"@return the class loader, the component is loaded from. Maybe null.",RELEVANT
single_line,Both values are always null in digital.,,RELEVANT
single_line,Both are only used within a custom implemented component.,,RELEVANT
multi_line,Copyright (c) 2016 Helmut Neemann Use of this source code is governed by the GPL v3 license that can be found in the LICENSE file.,COPYRIGHT
multi_line,Class is used to define the keys used to access the models attributes  @param <VALUE> the keys value type,RELEVANT
multi_line,Creates a new Key. Use this constructor only if the def value is not mutable!  @param key the key @param def the default value,RELEVANT
multi_line,Creates a new Key. Use this constructor if the def value is mutable!  @param key        the key @param defFactory the factory to create a default value,RELEVANT
